Time,Open,High,Low,Close
15-11-2019,1.10198,1.10569,1.10145,1.10494
17-11-2019,1.10489,1.10545,1.10487,1.10539
18-11-2019,1.1054,1.10899,1.10533,1.10722
19-11-2019,1.10721,1.10839,1.10626,1.10779
20-11-2019,1.10781,1.10813,1.1053,1.10779
21-11-2019,1.10779,1.10969,1.10522,1.10656
22-11-2019,1.10657,1.10872,1.10143,1.10179
24-11-2019,1.1017,1.10225,1.10162,1.10225
25-11-2019,1.10225,1.10321,1.10035,1.10104
26-11-2019,1.10105,1.10256,1.10071,1.1022
27-11-2019,1.1022,1.10222,1.09922,1.10048
28-11-2019,1.10049,1.10179,1.10003,1.10113
29-11-2019,1.10113,1.10282,1.09811,1.1015
01-12-2019,1.10229,1.10269,1.1017,1.10182
02-12-2019,1.10182,1.10907,1.10029,1.10761
03-12-2019,1.1076,1.10934,1.1066,1.10818
04-12-2019,1.10819,1.11161,1.10666,1.10827
05-12-2019,1.10824,1.1108,1.10793,1.11038
06-12-2019,1.11039,1.11097,1.10398,1.10543
08-12-2019,1.1058,1.10604,1.10562,1.10582
09-12-2019,1.10581,1.10779,1.10533,1.10643
10-12-2019,1.10642,1.10977,1.10628,1.10923
11-12-2019,1.10923,1.11448,1.10701,1.11325
12-12-2019,1.11326,1.11995,1.11029,1.11833
13-12-2019,1.11833,1.1186,1.1112,1.11174
15-12-2019,1.1128,1.11309,1.11225,1.11242
16-12-2019,1.11241,1.11581,1.11229,1.11355
17-12-2019,1.11355,1.11746,1.11293,1.11514
18-12-2019,1.11512,1.11512,1.11105,1.11154
19-12-2019,1.11154,1.11442,1.11072,1.11231
20-12-2019,1.11231,1.11236,1.10662,1.10769
22-12-2019,1.1081,1.10813,1.10766,1.10802
23-12-2019,1.10801,1.10958,1.10699,1.10917
24-12-2019,1.10918,1.10938,1.1069,1.10873
25-12-2019,1.10873,1.10953,1.1073,1.10944
26-12-2019,1.10944,1.11088,1.10821,1.11012
27-12-2019,1.11013,1.11883,1.10987,1.11713
29-12-2019,1.11736,1.11839,1.11718,1.11813
30-12-2019,1.11812,1.12207,1.11806,1.12013
31-12-2019,1.12013,1.12391,1.11987,1.12076
01-01-2020,1.12106,1.12218,1.12106,1.12188
02-01-2020,1.12188,1.12245,1.11635,1.11708
03-01-2020,1.11707,1.11798,1.11249,1.11548
05-01-2020,1.11656,1.11677,1.11589,1.11604
06-01-2020,1.11603,1.12055,1.11571,1.11954
07-01-2020,1.11953,1.1197,1.11335,1.1154
08-01-2020,1.11539,1.11682,1.11016,1.11129
09-01-2020,1.1113,1.11204,1.10924,1.11093
10-01-2020,1.11092,1.11291,1.1085,1.11165
12-01-2020,1.11141,1.11209,1.11128,1.11161
13-01-2020,1.11161,1.11469,1.11125,1.11344
14-01-2020,1.11344,1.11444,1.11045,1.11275
15-01-2020,1.11276,1.11634,1.11185,1.11524
16-01-2020,1.11524,1.11727,1.11279,1.11368
17-01-2020,1.11368,1.11425,1.10862,1.1089
19-01-2020,1.1091,1.10948,1.10889,1.10946
20-01-2020,1.10946,1.11023,1.10766,1.10962
21-01-2020,1.10963,1.11179,1.10809,1.10851
22-01-2020,1.10851,1.10984,1.107,1.10957
23-01-2020,1.10956,1.11087,1.10362,1.10554
24-01-2020,1.10554,1.10617,1.10195,1.10224
26-01-2020,1.10318,1.10343,1.10244,1.10245
27-01-2020,1.10245,1.10375,1.10096,1.10193
28-01-2020,1.10193,1.10252,1.09978,1.1022
29-01-2020,1.1022,1.10276,1.09923,1.10138
30-01-2020,1.10138,1.10393,1.10069,1.10285
31-01-2020,1.10285,1.10954,1.10168,1.10944
02-02-2020,1.10939,1.10939,1.10813,1.1089
03-02-2020,1.1089,1.1089,1.10356,1.10623
04-02-2020,1.10623,1.10641,1.10328,1.10446
05-02-2020,1.10449,1.10479,1.09937,1.10003
06-02-2020,1.10003,1.10138,1.09644,1.09806
07-02-2020,1.09809,1.09849,1.09419,1.09438
09-02-2020,1.09439,1.09507,1.09419,1.09491
10-02-2020,1.09491,1.09574,1.09076,1.09101
11-02-2020,1.09103,1.09248,1.08913,1.09189
12-02-2020,1.09187,1.09255,1.08654,1.08756
13-02-2020,1.08755,1.08887,1.0834,1.08413
14-02-2020,1.08415,1.08611,1.08271,1.08299
16-02-2020,1.08406,1.08416,1.08355,1.08411
17-02-2020,1.08411,1.08509,1.08291,1.08366
18-02-2020,1.08365,1.08372,1.07854,1.07949
19-02-2020,1.07949,1.08115,1.07822,1.08096
20-02-2020,1.08095,1.08211,1.07778,1.07875
21-02-2020,1.07875,1.08635,1.07871,1.08456
23-02-2020,1.08145,1.08419,1.08132,1.08384
24-02-2020,1.08385,1.0872,1.0805,1.08485
25-02-2020,1.08485,1.08902,1.083,1.08797
26-02-2020,1.08796,1.09086,1.08549,1.08864
27-02-2020,1.08865,1.10064,1.08848,1.09963
28-02-2020,1.09964,1.1053,1.09509,1.10251
01-03-2020,1.10423,1.10739,1.10393,1.10515
02-03-2020,1.10516,1.11845,1.10362,1.11443
03-03-2020,1.11443,1.12134,1.10953,1.11765
04-03-2020,1.11765,1.11875,1.10955,1.1138
05-03-2020,1.11382,1.12447,1.11195,1.12224
06-03-2020,1.12224,1.13546,1.12112,1.12804
08-03-2020,1.13473,1.13963,1.1335,1.13876
09-03-2020,1.13876,1.14954,1.13559,1.13989
10-03-2020,1.13989,1.14251,1.12749,1.13136
11-03-2020,1.13136,1.13667,1.12501,1.12611
12-03-2020,1.12612,1.13336,1.1055,1.11823
13-03-2020,1.11822,1.12213,1.1055,1.10992
15-03-2020,1.10705,1.11996,1.10705,1.1156
16-03-2020,1.1156,1.12366,1.10849,1.11633
17-03-2020,1.11632,1.11891,1.0955,1.1016
18-03-2020,1.10161,1.10451,1.08016,1.09442
19-03-2020,1.09442,1.0949,1.06542,1.06544
20-03-2020,1.06543,1.08309,1.06375,1.06929
22-03-2020,1.07011,1.07044,1.06357,1.06886
23-03-2020,1.06886,1.08279,1.06577,1.07635
24-03-2020,1.07633,1.08879,1.07457,1.07977
25-03-2020,1.07978,1.08938,1.07599,1.08884
26-03-2020,1.08882,1.10589,1.08742,1.10475
27-03-2020,1.10475,1.11473,1.09533,1.11379
29-03-2020,1.11172,1.1144,1.11049,1.11361
30-03-2020,1.11361,1.11383,1.101,1.1029
31-03-2020,1.10289,1.10427,1.09265,1.10259
01-04-2020,1.1026,1.10361,1.09026,1.09513
02-04-2020,1.09514,1.09644,1.08206,1.0846
03-04-2020,1.08459,1.08553,1.07727,1.07955
05-04-2020,1.08082,1.08214,1.08026,1.08053
06-04-2020,1.08053,1.08354,1.07683,1.07988
07-04-2020,1.07988,1.09263,1.07904,1.08935
08-04-2020,1.08934,1.08969,1.08299,1.08599
09-04-2020,1.08598,1.09516,1.08409,1.09226
10-04-2020,1.09226,1.09524,1.09192,1.09326
12-04-2020,1.09482,1.09482,1.09304,1.09315
13-04-2020,1.09314,1.09678,1.08926,1.09198
14-04-2020,1.09197,1.09907,1.09149,1.09834
15-04-2020,1.09832,1.09872,1.08564,1.09037
16-04-2020,1.09036,1.09072,1.08166,1.08584
17-04-2020,1.08588,1.08926,1.08119,1.08711
19-04-2020,1.08748,1.08777,1.08634,1.08635
20-04-2020,1.08635,1.08967,1.08411,1.08637
21-04-2020,1.08636,1.08802,1.08165,1.08563
22-04-2020,1.08563,1.08852,1.08032,1.08062
23-04-2020,1.08062,1.08466,1.0756,1.07743
24-04-2020,1.07743,1.08294,1.07271,1.08196
26-04-2020,1.08211,1.08228,1.08146,1.08209
27-04-2020,1.08208,1.08602,1.08112,1.08245
28-04-2020,1.08244,1.08884,1.08097,1.08324
29-04-2020,1.08324,1.08856,1.08308,1.08772
30-04-2020,1.0877,1.09726,1.0833,1.09448
01-05-2020,1.09447,1.10187,1.09344,1.09777
03-05-2020,1.09676,1.09736,1.09529,1.09608
04-05-2020,1.09608,1.09609,1.08956,1.0903
05-05-2020,1.09031,1.09258,1.08258,1.08384
06-05-2020,1.08385,1.08438,1.07819,1.0798
07-05-2020,1.0798,1.08408,1.07665,1.08361
08-05-2020,1.0836,1.08756,1.08151,1.08371
10-05-2020,1.08265,1.08395,1.08239,1.08377
11-05-2020,1.08377,1.08504,1.08005,1.08093
12-05-2020,1.08093,1.08851,1.07843,1.08454
13-05-2020,1.08455,1.08965,1.08116,1.0821
14-05-2020,1.0821,1.08239,1.07748,1.0806
15-05-2020,1.08061,1.08509,1.07888,1.08183
17-05-2020,1.08088,1.08231,1.08067,1.08186
18-05-2020,1.08186,1.0927,1.07999,1.09139
19-05-2020,1.09138,1.09759,1.09021,1.0926
20-05-2020,1.09262,1.09989,1.09262,1.09796
21-05-2020,1.09794,1.10083,1.09371,1.0949
22-05-2020,1.09491,1.09535,1.08852,1.0898
24-05-2020,1.08956,1.09083,1.08951,1.09079
25-05-2020,1.0908,1.09144,1.08706,1.09016
26-05-2020,1.09015,1.09957,1.08969,1.09784
27-05-2020,1.09785,1.10307,1.0934,1.10166
28-05-2020,1.10165,1.10934,1.09916,1.10779
29-05-2020,1.10778,1.11451,1.10698,1.11036
31-05-2020,1.11129,1.11195,1.11023,1.11156
01-06-2020,1.11155,1.1154,1.11004,1.11251
02-06-2020,1.11252,1.11959,1.11151,1.11851
03-06-2020,1.1185,1.12577,1.11795,1.12349
04-06-2020,1.1235,1.13623,1.11947,1.13354
05-06-2020,1.13357,1.13836,1.12784,1.12911
07-06-2020,1.12934,1.13198,1.1293,1.1316
08-06-2020,1.1316,1.13185,1.12682,1.1304
09-06-2020,1.1304,1.13638,1.12409,1.1332
10-06-2020,1.1332,1.14224,1.13219,1.13667
11-06-2020,1.13668,1.14036,1.1287,1.12879
12-06-2020,1.12881,1.13405,1.12125,1.1255
14-06-2020,1.12329,1.12582,1.12262,1.12515
15-06-2020,1.12516,1.1338,1.12267,1.13375
16-06-2020,1.13376,1.13532,1.12278,1.12648
17-06-2020,1.12649,1.12939,1.12068,1.12419
18-06-2020,1.12419,1.12613,1.11854,1.12076
19-06-2020,1.12075,1.12542,1.1168,1.11759
21-06-2020,1.11835,1.11874,1.11684,1.11766
22-06-2020,1.11766,1.12809,1.11737,1.12776
23-06-2020,1.12775,1.13486,1.1233,1.13124
24-06-2020,1.13124,1.13257,1.12481,1.12499
25-06-2020,1.125,1.12597,1.11903,1.12179
26-06-2020,1.12179,1.12393,1.11951,1.1217
28-06-2020,1.12149,1.1228,1.12149,1.12219
29-06-2020,1.12219,1.12879,1.12193,1.12467
30-06-2020,1.12466,1.12619,1.1191,1.12335
01-07-2020,1.12336,1.12751,1.11848,1.12511
02-07-2020,1.12511,1.13026,1.12233,1.12372
03-07-2020,1.12373,1.12518,1.12192,1.12464
05-07-2020,1.12433,1.12494,1.12411,1.12466
06-07-2020,1.12467,1.13454,1.12467,1.13123
07-07-2020,1.13123,1.13325,1.12588,1.12744
08-07-2020,1.12745,1.13518,1.12623,1.13372
09-07-2020,1.13372,1.13706,1.12801,1.12879
10-07-2020,1.12881,1.13247,1.12547,1.1299
12-07-2020,1.13039,1.13173,1.13026,1.13085
13-07-2020,1.13086,1.13748,1.13008,1.13447
14-07-2020,1.13447,1.14123,1.13251,1.14099
15-07-2020,1.141,1.1452,1.1391,1.14168
16-07-2020,1.14168,1.14417,1.13704,1.13878
17-07-2020,1.13877,1.14436,1.13774,1.14269
19-07-2020,1.14084,1.14456,1.14084,1.14421
20-07-2020,1.14421,1.14677,1.14023,1.14557
21-07-2020,1.14559,1.15423,1.14228,1.1535
22-07-2020,1.1535,1.16013,1.15068,1.15646
23-07-2020,1.15647,1.16268,1.15403,1.15952
24-07-2020,1.15953,1.1658,1.15812,1.16546
26-07-2020,1.1643,1.16555,1.16413,1.16495
27-07-2020,1.16496,1.17813,1.16494,1.17682
28-07-2020,1.17681,1.17736,1.16987,1.17185
29-07-2020,1.17185,1.18061,1.17139,1.17806
30-07-2020,1.17809,1.18762,1.17308,1.18719
31-07-2020,1.18718,1.19087,1.17617,1.17753
02-08-2020,1.17725,1.17966,1.17717,1.1781
03-08-2020,1.17809,1.17887,1.16959,1.17603
04-08-2020,1.17603,1.18148,1.17211,1.18136
05-08-2020,1.18135,1.19048,1.17992,1.1872
06-08-2020,1.18721,1.1916,1.18179,1.18752
07-08-2020,1.18753,1.18818,1.17551,1.17862
09-08-2020,1.17886,1.17896,1.17732,1.1781
10-08-2020,1.1781,1.18006,1.17357,1.1736
11-08-2020,1.1736,1.1808,1.17219,1.17347
12-08-2020,1.17348,1.1817,1.1711,1.17939
13-08-2020,1.17939,1.18641,1.17934,1.18155
14-08-2020,1.18153,1.18503,1.17817,1.18414
16-08-2020,1.18389,1.18528,1.18324,1.18518
17-08-2020,1.18518,1.18809,1.18286,1.18745
18-08-2020,1.18745,1.19656,1.18742,1.19464
19-08-2020,1.19463,1.19526,1.18302,1.18437
20-08-2020,1.1844,1.18711,1.18019,1.18695
21-08-2020,1.18694,1.18828,1.17541,1.17949
23-08-2020,1.17911,1.18065,1.17911,1.17981
24-08-2020,1.17981,1.18495,1.17841,1.17934
25-08-2020,1.17934,1.18435,1.17841,1.18339
26-08-2020,1.1834,1.18406,1.17721,1.184
27-08-2020,1.18403,1.19018,1.17623,1.18205
28-08-2020,1.18205,1.19197,1.18109,1.19018
30-08-2020,1.18998,1.19202,1.18996,1.19171
31-08-2020,1.1917,1.1966,1.1884,1.19367
01-09-2020,1.19368,1.20113,1.19013,1.19226
02-09-2020,1.19224,1.19239,1.18221,1.18457
03-09-2020,1.18458,1.18646,1.17889,1.18412
04-09-2020,1.18413,1.18654,1.17809,1.18371
06-09-2020,1.18432,1.18469,1.18319,1.18342
07-09-2020,1.18342,1.18486,1.18116,1.18188
08-09-2020,1.18187,1.18273,1.1757,1.17667
09-09-2020,1.17667,1.18339,1.17527,1.18037
10-09-2020,1.18035,1.19175,1.18004,1.18234
11-09-2020,1.18237,1.18741,1.18237,1.18453
13-09-2020,1.18348,1.18473,1.18347,1.18404
14-09-2020,1.18404,1.1888,1.18319,1.18671
15-09-2020,1.1867,1.19005,1.18395,1.18419
16-09-2020,1.1842,1.18825,1.17876,1.18045
17-09-2020,1.18043,1.18561,1.17373,1.18468
18-09-2020,1.18468,1.18705,1.1826,1.18385
20-09-2020,1.18369,1.18498,1.18369,1.18456
21-09-2020,1.18455,1.18717,1.17317,1.17626
22-09-2020,1.17627,1.17715,1.16916,1.17059
23-09-2020,1.1706,1.17188,1.16513,1.16568
24-09-2020,1.16567,1.16869,1.16265,1.16735
25-09-2020,1.16735,1.1685,1.16121,1.16277
27-09-2020,1.16271,1.16377,1.16206,1.16341
28-09-2020,1.16341,1.16799,1.1615,1.16768
29-09-2020,1.16768,1.17457,1.16652,1.17414
30-09-2020,1.17414,1.17548,1.16847,1.17232
01-10-2020,1.17234,1.17696,1.17171,1.17439
02-10-2020,1.17439,1.17445,1.16956,1.17157
04-10-2020,1.1711,1.17201,1.17053,1.17195
05-10-2020,1.17195,1.17975,1.17176,1.17891
06-10-2020,1.17889,1.18077,1.17302,1.17371
07-10-2020,1.1737,1.17818,1.17249,1.17657
08-10-2020,1.17657,1.17816,1.17326,1.17668
09-10-2020,1.17667,1.1831,1.17576,1.18248
11-10-2020,1.18103,1.18226,1.18102,1.18157
12-10-2020,1.18156,1.18266,1.17867,1.18129
13-10-2020,1.18127,1.18139,1.17304,1.1742
14-10-2020,1.17419,1.1771,1.17199,1.17447
15-10-2020,1.17444,1.17578,1.16884,1.17064
16-10-2020,1.17065,1.17462,1.16939,1.17132
18-10-2020,1.17181,1.17209,1.17112,1.17156
19-10-2020,1.17154,1.17936,1.17031,1.17683
20-10-2020,1.17683,1.18407,1.17598,1.1829
21-10-2020,1.18289,1.18807,1.1828,1.18516
22-10-2020,1.18516,1.18668,1.18114,1.18146
23-10-2020,1.18143,1.18648,1.17866,1.18572
25-10-2020,1.18546,1.18605,1.18392,1.18479
26-10-2020,1.18479,1.18504,1.18032,1.18091
27-10-2020,1.18092,1.18387,1.17695,1.17815
28-10-2020,1.17818,1.17879,1.17178,1.17482
29-10-2020,1.17482,1.17587,1.16501,1.16783
30-10-2020,1.16782,1.17042,1.164,1.16431
01-11-2020,1.16498,1.16503,1.16386,1.16416
02-11-2020,1.16415,1.16557,1.16221,1.16404
03-11-2020,1.16405,1.17639,1.16372,1.17616
04-11-2020,1.17617,1.17704,1.16026,1.17321
05-11-2020,1.17321,1.18596,1.17107,1.18167
06-11-2020,1.18169,1.18908,1.17952,1.187
08-11-2020,1.18898,1.1895,1.18833,1.18924
09-11-2020,1.18924,1.19199,1.17952,1.1824
10-11-2020,1.1824,1.18432,1.17799,1.18184
11-11-2020,1.18183,1.18327,1.17454,1.17792
12-11-2020,1.17792,1.18231,1.17585,1.18038
13-11-2020,1.18039,1.18374,1.17989,1.1831
15-11-2020,1.18411,1.18488,1.18288,1.18448
16-11-2020,1.18447,1.18689,1.18141,1.18592
17-11-2020,1.18593,1.18937,1.18425,1.18636
18-11-2020,1.18637,1.18908,1.18448,1.18451
19-11-2020,1.18452,1.18825,1.18161,1.18653
20-11-2020,1.18655,1.18908,1.18498,1.18544
22-11-2020,1.18538,1.18659,1.18528,1.18654
23-11-2020,1.18655,1.1906,1.17997,1.18422
24-11-2020,1.18422,1.18978,1.18384,1.18974
25-11-2020,1.18976,1.19297,1.18818,1.19162
26-11-2020,1.19164,1.19409,1.18852,1.19109
27-11-2020,1.1911,1.19641,1.19094,1.1962
29-11-2020,1.19614,1.19738,1.1961,1.19721
30-11-2020,1.19722,1.20032,1.19236,1.19374
01-12-2020,1.19372,1.20765,1.19353,1.20706
02-12-2020,1.20707,1.21183,1.20399,1.21138
03-12-2020,1.21137,1.21746,1.2101,1.21449
04-12-2020,1.21449,1.21773,1.21101,1.21202
06-12-2020,1.21308,1.21324,1.21195,1.212
07-12-2020,1.21199,1.21662,1.20784,1.21092
08-12-2020,1.21091,1.21339,1.20953,1.21094
09-12-2020,1.21095,1.21475,1.20587,1.20784
10-12-2020,1.20784,1.21588,1.20784,1.21433
11-12-2020,1.21434,1.21629,1.21053,1.21086
13-12-2020,1.21367,1.21435,1.21324,1.21331
14-12-2020,1.21331,1.21767,1.21155,1.21486
15-12-2020,1.21485,1.21689,1.2121,1.21543
16-12-2020,1.21543,1.22121,1.2125,1.21961
17-12-2020,1.21961,1.22726,1.21898,1.22614
18-12-2020,1.22613,1.22687,1.22255,1.22559
20-12-2020,1.2221,1.22348,1.22113,1.22118
21-12-2020,1.22118,1.22529,1.21296,1.22346
22-12-2020,1.22347,1.2257,1.2152,1.21872
23-12-2020,1.21871,1.2221,1.21538,1.21939
24-12-2020,1.2194,1.22156,1.21773,1.2182
25-12-2020,1.21816,1.22031,1.21709,1.21922
27-12-2020,1.2186,1.22072,1.21811,1.22038
28-12-2020,1.22039,1.22502,1.21811,1.22196
29-12-2020,1.22196,1.2275,1.22193,1.22519
30-12-2020,1.2252,1.23101,1.22511,1.22984
31-12-2020,1.22986,1.23092,1.22091,1.22141
03-01-2021,1.22396,1.22527,1.22296,1.225
04-01-2021,1.22499,1.23096,1.22385,1.22525
05-01-2021,1.22525,1.23056,1.2247,1.22984
06-01-2021,1.22985,1.23494,1.22655,1.23382
07-01-2021,1.23384,1.23443,1.2245,1.22691
08-01-2021,1.2269,1.22845,1.21929,1.22174
10-01-2021,1.22175,1.22284,1.21821,1.2187
11-01-2021,1.21869,1.21998,1.21321,1.21605
12-01-2021,1.21605,1.22097,1.21371,1.22085
13-01-2021,1.22087,1.22227,1.21399,1.21619
14-01-2021,1.21618,1.21784,1.2111,1.21506
15-01-2021,1.21505,1.21624,1.20747,1.20748
17-01-2021,1.20838,1.20865,1.2066,1.20662
18-01-2021,1.20661,1.20867,1.20535,1.20776
19-01-2021,1.20775,1.21448,1.20772,1.21391
20-01-2021,1.21392,1.21581,1.20767,1.21144
21-01-2021,1.21145,1.2173,1.21093,1.21654
22-01-2021,1.21654,1.21894,1.21515,1.21667
24-01-2021,1.21688,1.21716,1.21622,1.21668
25-01-2021,1.2167,1.21832,1.21158,1.21426
26-01-2021,1.21427,1.21758,1.21076,1.21632
27-01-2021,1.21632,1.21696,1.20585,1.21027
28-01-2021,1.21028,1.21424,1.20807,1.21209
29-01-2021,1.21209,1.2156,1.20944,1.21298
31-01-2021,1.21297,1.21326,1.21204,1.21227
01-02-2021,1.21225,1.21363,1.2056,1.20676
02-02-2021,1.20676,1.20877,1.20115,1.20365
03-02-2021,1.20365,1.205,1.2004,1.20412
04-02-2021,1.20413,1.20427,1.19574,1.19662
05-02-2021,1.19659,1.20498,1.19522,1.20481
07-02-2021,1.20375,1.2055,1.20356,1.20483
08-02-2021,1.20484,1.2066,1.20196,1.20522
09-02-2021,1.20522,1.21218,1.20491,1.21161
10-02-2021,1.21162,1.2144,1.21088,1.2119
11-02-2021,1.21189,1.21494,1.21134,1.21304
12-02-2021,1.21306,1.21332,1.20815,1.21177
14-02-2021,1.21244,1.21251,1.21191,1.21204
15-02-2021,1.21206,1.21451,1.21167,1.2132
16-02-2021,1.21319,1.21693,1.20859,1.2088
17-02-2021,1.20879,1.20982,1.20232,1.20455
18-02-2021,1.20454,1.20958,1.20355,1.20917
19-02-2021,1.20917,1.21444,1.20823,1.21167
21-02-2021,1.21151,1.21292,1.21141,1.21247
22-02-2021,1.21246,1.21693,1.20911,1.21638
23-02-2021,1.21637,1.21801,1.21353,1.21506
24-02-2021,1.21506,1.21745,1.21092,1.21693
25-02-2021,1.21696,1.22433,1.21559,1.21577
26-02-2021,1.21579,1.21826,1.20621,1.20704
28-02-2021,1.20702,1.20919,1.20699,1.20903
01-03-2021,1.20905,1.21011,1.20276,1.20484
02-03-2021,1.20485,1.20943,1.19916,1.20848
03-03-2021,1.2085,1.21132,1.20427,1.20464
04-03-2021,1.20463,1.2063,1.19605,1.19672
05-03-2021,1.19671,1.19687,1.18932,1.19128
07-03-2021,1.19177,1.19319,1.19168,1.19263
08-03-2021,1.19262,1.19321,1.18442,1.18508
09-03-2021,1.18509,1.19156,1.18355,1.18967
10-03-2021,1.18967,1.19296,1.18688,1.19242
11-03-2021,1.19242,1.19899,1.19156,1.19808
12-03-2021,1.19809,1.19884,1.19099,1.19476
14-03-2021,1.19451,1.19542,1.19433,1.195
15-03-2021,1.19501,1.19674,1.1911,1.19263
16-03-2021,1.19263,1.19518,1.18819,1.1902
17-03-2021,1.19018,1.19873,1.18861,1.19825
18-03-2021,1.19827,1.19888,1.19061,1.19174
19-03-2021,1.19175,1.19371,1.18738,1.19031
21-03-2021,1.18712,1.189,1.18708,1.18835
22-03-2021,1.18837,1.19468,1.18744,1.19322
23-03-2021,1.19323,1.19407,1.1836,1.18396
24-03-2021,1.18399,1.18508,1.18089,1.18127
25-03-2021,1.18128,1.18277,1.17617,1.17756
26-03-2021,1.17756,1.18049,1.17716,1.17918
28-03-2021,1.17917,1.17935,1.17855,1.17874
29-03-2021,1.17874,1.17939,1.17606,1.17685
30-03-2021,1.17684,1.17737,1.17112,1.17231
31-03-2021,1.1723,1.17598,1.1704,1.1727
01-04-2021,1.17271,1.17825,1.17125,1.17772
02-04-2021,1.17772,1.17866,1.1749,1.17603
04-04-2021,1.17544,1.17678,1.17532,1.17676
05-04-2021,1.17674,1.18194,1.17379,1.18169
06-04-2021,1.18168,1.18776,1.17951,1.18737
07-04-2021,1.18737,1.19147,1.18608,1.18723
08-04-2021,1.18724,1.19274,1.18609,1.19153
09-04-2021,1.19151,1.19201,1.18669,1.18977
11-04-2021,1.18903,1.19038,1.18901,1.18958
12-04-2021,1.18957,1.1919,1.1871,1.19115
13-04-2021,1.19117,1.19557,1.18776,1.19538
14-04-2021,1.19541,1.19872,1.19509,1.19832
15-04-2021,1.1983,1.19932,1.1956,1.19692
16-04-2021,1.19692,1.19946,1.19503,1.19805
18-04-2021,1.19722,1.19771,1.19679,1.19689
19-04-2021,1.19688,1.2048,1.19424,1.20424
20-04-2021,1.20424,1.20797,1.20224,1.20324
21-04-2021,1.20323,1.20436,1.19985,1.20372
22-04-2021,1.20372,1.20694,1.19936,1.20143
23-04-2021,1.20144,1.20999,1.20127,1.20938
25-04-2021,1.20913,1.20981,1.20888,1.20892
26-04-2021,1.20893,1.21167,1.20608,1.20793
27-04-2021,1.20794,1.20927,1.20567,1.20892
28-04-2021,1.2089,1.21353,1.2056,1.21348
29-04-2021,1.2135,1.21498,1.21021,1.21245
30-04-2021,1.21243,1.21265,1.20165,1.20169
02-05-2021,1.20309,1.20328,1.20245,1.20271
03-05-2021,1.20272,1.2076,1.2013,1.20588
04-05-2021,1.2059,1.20598,1.19989,1.20144
05-05-2021,1.20145,1.20265,1.19859,1.20074
06-05-2021,1.20076,1.20716,1.19929,1.20651
07-05-2021,1.20651,1.21713,1.20527,1.21615
09-05-2021,1.21601,1.21769,1.216,1.21704
10-05-2021,1.21704,1.21782,1.21271,1.21405
11-05-2021,1.21406,1.21815,1.2123,1.2144
12-05-2021,1.21441,1.2152,1.20655,1.20777
13-05-2021,1.20776,1.2106,1.20514,1.20767
14-05-2021,1.20768,1.21477,1.20708,1.2142
16-05-2021,1.2145,1.21511,1.21368,1.21498
17-05-2021,1.21497,1.21687,1.21259,1.21563
18-05-2021,1.21561,1.22339,1.21534,1.22223
19-05-2021,1.22225,1.22451,1.21598,1.21704
20-05-2021,1.21704,1.223,1.21689,1.22249
21-05-2021,1.2225,1.22396,1.21607,1.21778
23-05-2021,1.21778,1.21843,1.21722,1.21805
24-05-2021,1.21805,1.22298,1.21749,1.2214
25-05-2021,1.2214,1.22664,1.22113,1.22468
26-05-2021,1.22468,1.22629,1.2182,1.2192
27-05-2021,1.2192,1.22149,1.21751,1.21927
28-05-2021,1.21927,1.22048,1.21325,1.21905
30-05-2021,1.2199,1.21998,1.2189,1.21892
31-05-2021,1.21893,1.22343,1.21832,1.22325
01-06-2021,1.22325,1.22542,1.2211,1.22174
02-06-2021,1.22172,1.22265,1.2164,1.22094
03-06-2021,1.22094,1.22141,1.21181,1.213
04-06-2021,1.21299,1.21856,1.21039,1.21644
06-06-2021,1.21601,1.21676,1.21596,1.21666
07-06-2021,1.21665,1.22017,1.21448,1.21905
08-06-2021,1.21905,1.21941,1.21642,1.21724
09-06-2021,1.21725,1.22179,1.21714,1.21784
10-06-2021,1.21782,1.21945,1.21433,1.21725
11-06-2021,1.21726,1.21929,1.20925,1.21072
13-06-2021,1.21045,1.21121,1.21027,1.21095
14-06-2021,1.21096,1.21305,1.20942,1.21218
15-06-2021,1.21218,1.21473,1.21013,1.21245
16-06-2021,1.21246,1.21347,1.19865,1.1995
17-06-2021,1.19949,1.20062,1.18916,1.1913
18-06-2021,1.19129,1.19249,1.18472,1.18592
20-06-2021,1.18542,1.18754,1.18542,1.18705
21-06-2021,1.18703,1.19213,1.18476,1.19119
22-06-2021,1.19119,1.19526,1.18808,1.19364
23-06-2021,1.19364,1.197,1.19113,1.19296
24-06-2021,1.19297,1.19562,1.19176,1.19278
25-06-2021,1.19278,1.19751,1.19261,1.19347
27-06-2021,1.19296,1.19419,1.19296,1.19414
28-06-2021,1.19415,1.19444,1.19022,1.19286
29-06-2021,1.19287,1.19295,1.18775,1.19002
30-06-2021,1.19003,1.1909,1.1845,1.18558
01-07-2021,1.18559,1.18842,1.18373,1.18457
02-07-2021,1.18455,1.18741,1.1807,1.18622
04-07-2021,1.18598,1.18685,1.18555,1.18556
05-07-2021,1.18556,1.18804,1.18513,1.18624
06-07-2021,1.18623,1.18951,1.18068,1.18221
07-07-2021,1.18222,1.18364,1.17815,1.17929
08-07-2021,1.17928,1.18678,1.17834,1.18463
09-07-2021,1.18463,1.1881,1.18249,1.1871
11-07-2021,1.18751,1.18768,1.1865,1.18722
12-07-2021,1.18722,1.18802,1.1836,1.18627
